run_id,target,Application,Direction,Source Zone,Destination Zone,Category of app,predicted_action,confidence,mismatch,reset_related,low_confidence_bottom_5pct
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99989617,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9999256,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99989617,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99992,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.9998672,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9998908,False,True,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99992704,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99992645,False,False,True
stratified_holdout__no_threat_descriptors,Drop,dns-base,client-to-server,LAN,DMZ,networking,Drop,0.9992836,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.9998672,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99992645,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99993753,False,True,False
stratified_holdout__no_threat_descriptors,Drop,dns-base,client-to-server,LAN,DMZ,networking,Drop,0.9992418,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99992,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99988306,False,True,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.9999168,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9999112,False,True,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9999374,False,True,False
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.9999168,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99988306,False,True,True
stratified_holdout__no_threat_descriptors,Reset-Server,web-browsing,client-to-server,WAN,DMZ,general-internet,Reset-Server,0.9802368,False,True,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99990416,False,True,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9999026,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9999132,False,True,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99988925,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9998908,False,True,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.9998672,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Drop,web-browsing,client-to-server,WAN,WAF,general-internet,Drop,0.9882853,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9999442,False,True,False
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9999374,False,True,False
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9999099,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99989617,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9999199,False,True,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9996263,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99992704,False,True,True
stratified_holdout__no_threat_descriptors,Reset-Server,web-browsing,client-to-server,WAN,DMZ,general-internet,Reset-Server,0.4469955,False,True,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.999943,False,True,False
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99992704,False,True,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99992,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9999429,False,True,False
stratified_holdout__no_threat_descriptors,Drop,dns-base,client-to-server,LAN,DMZ,networking,Drop,0.9992642,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99989617,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Server,web-browsing,client-to-server,WAN,WAF,general-internet,Reset-Server,0.8671917,False,True,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Drop,web-browsing,client-to-server,LAN,WAN,general-internet,Drop,0.9949758,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,ssl,client-to-server,WAN,DMZ,networking,Reset-Both,0.99732757,False,True,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9998802,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99991536,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,WAN,unknown,Allow,0.9945708,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99992,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,web-browsing,client-to-server,LAN,WAN,general-internet,Reset-Both,0.9990637,False,True,True
stratified_holdout__no_threat_descriptors,Drop,web-browsing,client-to-server,WAN,WAF,general-internet,Drop,0.993129,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Server,web-browsing,client-to-server,WAN,WAF,general-internet,Reset-Server,0.9992772,False,True,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99992,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99992704,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99996054,False,True,False
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.9999168,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99993753,False,True,False
stratified_holdout__no_threat_descriptors,Reset-Server,web-browsing,client-to-server,WAN,DMZ,general-internet,Reset-Server,0.68731344,False,True,True
stratified_holdout__no_threat_descriptors,Reset-Server,web-browsing,client-to-server,WAN,DMZ,general-internet,Reset-Server,0.7037463,False,True,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Drop,web-browsing,client-to-server,WAN,DMZ,general-internet,Reset-Server,0.7664893,True,True,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99993443,False,True,False
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99932253,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9996284,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.999874,False,True,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.9998672,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99992,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Server,web-browsing,client-to-server,WAN,WAF,general-internet,Reset-Server,0.9959175,False,True,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.9999225,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99993503,False,True,False
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99996054,False,True,False
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.9998672,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9999112,False,True,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9998802,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99993944,False,True,False
stratified_holdout__no_threat_descriptors,Reset-Server,web-browsing,client-to-server,WAN,DMZ,general-internet,Reset-Server,0.8750266,False,True,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99989617,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.9999168,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.9998672,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99990416,False,True,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99988306,False,True,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99992,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Server,web-browsing,client-to-server,WAN,WAF,general-internet,Reset-Server,0.9757204,False,True,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9999374,False,True,False
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Server,web-browsing,client-to-server,WAN,DMZ,general-internet,Reset-Server,0.9966366,False,True,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9999429,False,True,False
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99968815,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Server,web-browsing,client-to-server,WAN,DMZ,general-internet,Reset-Server,0.9913446,False,True,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99992645,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99992,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99993944,False,True,False
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99990416,False,True,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.9999168,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99990416,False,True,True
stratified_holdout__no_threat_descriptors,Drop,web-browsing,client-to-server,WAN,WAF,general-internet,Reset-Server,0.54373753,True,True,True
stratified_holdout__no_threat_descriptors,Reset-Both,web-browsing,client-to-server,LAN,WAN,general-internet,Reset-Both,0.9991204,False,True,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,WAN,unknown,Allow,0.9945708,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.999943,False,True,False
stratified_holdout__no_threat_descriptors,Reset-Both,web-browsing,client-to-server,LAN,WAN,general-internet,Reset-Both,0.99940884,False,True,True
stratified_holdout__no_threat_descriptors,Reset-Both,web-browsing,client-to-server,LAN,WAN,general-internet,Reset-Both,0.9990128,False,True,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9999199,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9999112,False,True,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99992645,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9999256,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.9999168,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.9999168,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,WAN,unknown,Allow,0.9945708,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Server,web-browsing,client-to-server,WAN,WAF,general-internet,Reset-Server,0.9769413,False,True,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9999058,False,False,True
stratified_holdout__no_threat_descriptors,Drop,web-browsing,client-to-server,WAN,WAF,general-internet,Drop,0.99310887,False,False,True
stratified_holdout__no_threat_descriptors,Drop,dns-base,client-to-server,LAN,DMZ,networking,Drop,0.9992642,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.9998672,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.9998672,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9999256,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,WAN,unknown,Allow,0.9945708,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99989617,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99992704,False,False,True
stratified_holdout__no_threat_descriptors,Drop,web-browsing,client-to-server,WAN,WAF,general-internet,Drop,0.9882853,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Server,web-browsing,client-to-server,WAN,DMZ,general-internet,Reset-Server,0.99216825,False,True,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9998802,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.9999225,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9999199,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9998802,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99992,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.9999168,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9999058,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9998802,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9999199,False,True,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99993944,False,True,False
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.9998672,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99980766,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Server,web-browsing,client-to-server,WAN,WAF,general-internet,Reset-Server,0.9237974,False,True,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9999199,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99991727,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.999874,False,True,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99988925,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99996054,False,True,False
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9999112,False,True,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99989617,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Server,web-browsing,client-to-server,WAN,DMZ,general-internet,Reset-Server,0.9966366,False,True,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Server,web-browsing,client-to-server,WAN,WAF,general-internet,Reset-Server,0.9917311,False,True,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99991727,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99993753,False,True,False
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,DMZ,WAN,networking,Deny,0.99987864,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9999049,False,True,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9999151,False,True,True
stratified_holdout__no_threat_descriptors,Reset-Both,web-browsing,client-to-server,LAN,WAN,general-internet,Reset-Both,0.99901724,False,True,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99988925,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9999099,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Server,web-browsing,client-to-server,WAN,DMZ,general-internet,Reset-Server,0.9772817,False,True,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9999442,False,True,False
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Drop,dns-base,client-to-server,LAN,DMZ,networking,Drop,0.9992466,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99990416,False,True,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9999199,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99989617,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Server,web-browsing,client-to-server,WAN,WAF,general-internet,Reset-Server,0.9998388,False,True,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99993753,False,True,False
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9999256,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.9999199,False,False,True
stratified_holdout__no_threat_descriptors,Drop,dns-base,client-to-server,LAN,DMZ,networking,Drop,0.9992466,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99980766,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99992645,False,False,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9998871,False,True,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.9999199,False,True,True
stratified_holdout__no_threat_descriptors,Allow,not-applicable,client-to-server,WAN,DMZ,unknown,Allow,0.99990404,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Server,web-browsing,client-to-server,WAN,DMZ,general-internet,Reset-Server,0.95959735,False,True,True
stratified_holdout__no_threat_descriptors,Reset-Both,ssl,client-to-server,WAN,DMZ,networking,Reset-Both,0.99700767,False,True,True
stratified_holdout__no_threat_descriptors,Drop,web-browsing,client-to-server,WAN,DMZ,general-internet,Reset-Server,0.68731344,True,True,True
stratified_holdout__no_threat_descriptors,Drop,dns-base,client-to-server,LAN,DMZ,networking,Drop,0.9992723,False,False,True
stratified_holdout__no_threat_descriptors,Deny,dns-base,server-to-client,LAN,DMZ,networking,Deny,0.99974996,False,False,True
stratified_holdout__no_threat_descriptors,Reset-Both,json-rpc,client-to-server,LAN,WAN,networking,Reset-Both,0.99996054,False,True,False
